audio_path,emotion_id,pn,round,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rmse,pitch,mean_pressure,max_pressure,pressure_variance,center_of_pressure_x,center_of_pressure_y,pressure_gradient,median_force,iqr_force,touch_duration,contact_area,min_force,rate_of_pressure_change,pressure_std,num_touches,max_touch_duration,min_touch_duration,mean_duration,arousal_class,valence_class,quadrant
D:/Data_collection_results\21\wav_clip\_Disgust_Round_3.wav,5,21,3,-548.1859741210938,62.98862075805664,20.31761360168457,14.791444778442383,8.880086898803711,11.903863906860352,12.283341407775879,12.698243141174316,0.8328622579574585,7.0673346519470215,4.899303436279297,7.871967792510986,0.009401131421327591,7014.0307410912865,6514.915064171544,0.15094348172853828,0.004213009960949421,10.267585754394531,0.07697777777777778,114.8936170212766,146.85717426688797,205.89783306581057,13.066051364365968,1.4753557795188428,0.0,0.0,450.0,866.0,0.0,1.096791925318675,12.118464187630707,4.0,24.0,6.0,11.25,1,-1,2
D:/Data_collection_results\21\wav_clip\_Fear_Round_1.wav,6,21,1,-538.40673828125,63.92886734008789,18.223236083984375,14.746650695800781,3.5021262168884277,11.22782039642334,11.941030502319336,18.1546573638916,-0.4073084890842438,6.396468639373779,5.913646221160889,9.726700782775879,-2.0152852535247803,6864.678207548318,6370.697499443463,0.14915689348897912,0.0015363178681582212,13.6151704788208,0.8889777777777778,117.44680851063829,1130.7877732476234,246.50143202480425,11.19573883471093,7.968245952090675,68.93617021276596,54.8936170212766,450.0,10001.0,0.0,2.0841776050798466,33.62718800684386,1.0,416.0,416.0,416.0,1,-1,2
D:/Data_collection_results\21\wav_clip\_Fear_Round_2.wav,6,21,2,-558.4688720703125,66.19403076171875,21.713008880615234,17.386686325073242,6.685290813446045,11.445895195007324,9.847162246704102,13.250579833984375,2.212583303451538,7.102795600891113,3.4540889263153076,8.04800033569336,0.05989641323685646,6763.858055117421,6479.974909241813,0.13443085212441996,0.001160374958999455,8.585794448852539,0.9042666666666667,120.0,1301.1338925937328,235.4686535001496,11.724372244057284,6.942991710034067,86.80851063829788,51.06382978723404,450.0,10173.0,0.0,1.6743022319101548,36.07123358846676,1.0,413.0,413.0,413.0,1,-1,2
D:/Data_collection_results\21\wav_clip\_Fear_Round_3.wav,6,21,3,-559.2005615234375,67.36111450195312,21.475845336914062,16.72160530090332,6.816638469696045,12.08096694946289,10.680642127990723,13.539128303527832,2.756561756134033,8.083064079284668,3.103760242462158,7.943179130554199,0.2667185962200165,6660.331247224326,6472.050798287647,0.12459258389372363,0.001294861314818263,7.182017803192139,0.8172444444444444,118.72340425531915,1674.297909798501,252.13395386157185,10.851865934965378,9.995760237065333,86.80851063829788,65.1063829787234,450.0,9194.0,0.0,1.035947495616737,40.918185563371466,1.0,371.0,371.0,371.0,1,-1,2
D:/Data_collection_results\21\wav_clip\_Happiness_Round_1.wav,7,21,1,-483.87060546875,44.35822296142578,24.209396362304688,12.703624725341797,7.181887626647949,11.390789985656738,12.6921968460083,13.759223937988281,1.3345119953155518,4.030686378479004,7.186251640319824,7.169125556945801,0.005004458129405975,6863.98909456076,6344.529052683105,0.14575931699535963,0.009518216364085674,11.602157592773438,0.5858666666666666,100.85106382978724,520.4413495498216,229.71555450333136,14.340020969323906,4.107666054755714,7.659574468085106,24.25531914893617,450.0,6591.0,0.0,1.6545135762687773,22.81318367851847,3.0,239.0,5.0,126.33333333333333,1,1,1
D:/Data_collection_results\21\wav_clip\_Happiness_Round_2.wav,7,21,2,-431.86761474609375,72.1127700805664,24.44703483581543,10.042556762695312,-0.23456168174743652,7.109179973602295,12.76656723022461,19.30154037475586,-8.400394439697266,-0.11557120829820633,10.60006046295166,9.787686347961426,-8.356590270996094,6401.844499770644,6008.217880464382,0.15076504948520883,0.01310040708631277,19.215831756591797,0.6229333333333333,107.23404255319149,584.5507472694533,207.40529609714872,12.259365650552995,5.604130076365848,14.042553191489361,36.702127659574465,450.0,7008.0,0.0,4.0516703786191535,24.177484303985253,11.0,131.0,7.0,30.818181818181817,1,1,1
D:/Data_collection_results\21\wav_clip\_Happiness_Round_3.wav,7,21,3,-483.1593017578125,76.00788879394531,24.268726348876953,9.678703308105469,2.604191780090332,7.536802291870117,13.184542655944824,15.76877212524414,-5.179532527923584,3.1009058952331543,8.144319534301758,7.861789226531982,-4.140175819396973,6324.613602994363,6142.575505949608,0.13734864414153133,0.007649656385183334,15.342666625976562,0.6306666666666667,113.61702127659574,833.774823894975,250.24331415884552,12.971615615141264,5.439287372413019,15.319148936170212,40.85106382978723,450.0,7095.0,0.0,3.2974269061270913,28.875159287785323,2.0,326.0,30.0,178.0,1,1,1
D:/Data_collection_results\21\wav_clip\_Sadness_Round_1.wav,8,21,1,-550.6939697265625,59.0471076965332,18.984771728515625,15.890218734741211,5.823224067687988,12.167445182800293,11.353550910949707,15.821134567260742,1.670652151107788,7.421299934387207,4.777142524719238,9.539413452148438,-0.5308488011360168,7153.763948307714,6470.818733835689,0.15372994019813144,0.0015911025693640113,10.273346900939941,0.7598222222222222,93.19148936170212,413.6465991851516,262.49094309261307,13.334838106421376,3.7706648177000974,28.085106382978722,33.19148936170213,450.0,8548.0,0.0,1.1147609344642944,20.33830374404787,4.0,237.0,1.0,89.5,-1,-1,3
D:/Data_collection_results\21\wav_clip\_Sadness_Round_2.wav,8,21,2,-553.1619873046875,60.969520568847656,19.288101196289062,16.521989822387695,5.651559829711914,11.491677284240723,10.564278602600098,15.00188159942627,1.5182394981384277,7.144923686981201,4.805114269256592,8.261526107788086,-0.574586033821106,7042.407045025599,6475.279402091633,0.14023641422563804,0.0013015724252909422,10.422327041625977,0.7786666666666666,76.59574468085107,592.5779522752376,268.9574386048167,12.353327137791487,2.923481423197368,37.02127659574468,48.51063829787234,450.0,8760.0,0.0,0.894128796853528,24.34292406994767,2.0,209.0,167.0,188.0,-1,-1,3
D:/Data_collection_results\21\wav_clip\_Sadness_Round_3.wav,8,21,3,-542.8704833984375,69.62146759033203,22.163047790527344,13.201423645019531,3.0305335521698,10.785767555236816,10.786137580871582,14.354860305786133,-1.207192063331604,5.6085638999938965,3.934574842453003,8.428051948547363,-1.932645320892334,6753.360684428395,6416.209668149625,0.147962813587587,0.00140643329359591,12.398222923278809,0.8112,90.63829787234043,540.5485840752477,243.15451315339936,12.548578749572943,3.342492424822497,31.914893617021278,39.57446808510638,450.0,9126.0,0.0,1.0453869118134864,23.249700730874963,3.0,237.0,42.0,129.0,-1,-1,3
D:/Data_collection_results\21\wav_clip\_Surprise_Round_1.wav,9,21,1,-517.7630004882812,72.95428466796875,18.881410598754883,10.968689918518066,1.1094467639923096,9.438461303710938,13.018092155456543,19.66731834411621,-3.366340160369873,3.715399980545044,6.478906631469727,9.934907913208008,-5.702901840209961,6531.830371681003,6266.4807305454715,0.13878289950696054,0.0020234903786331415,16.243005752563477,0.7744888888888889,118.72340425531915,1221.137626593431,253.07162729801973,10.945055507064533,13.24317382135621,19.148936170212767,47.234042553191486,450.0,8713.0,0.0,3.1420745865516753,34.94477967584616,1.0,360.0,360.0,360.0,1,1,1
D:/Data_collection_results\21\wav_clip\_Surprise_Round_2.wav,9,21,2,-515.0359497070312,69.94500732421875,23.82960319519043,13.83947467803955,4.727763652801514,10.996394157409668,11.63789176940918,18.39521026611328,-4.554057598114014,5.246345043182373,6.429915428161621,9.976419448852539,-5.260133743286133,6727.432306484745,6322.61524136711,0.14145088638341066,0.0026388741098344326,12.06334114074707,0.3045333333333333,117.44680851063829,688.3004611647301,244.67785627461905,13.684445744262772,8.541596749358334,0.0,8.936170212765957,450.0,3426.0,0.0,2.2571577500829267,26.235480959279744,12.0,64.0,1.0,19.666666666666668,1,1,1
D:/Data_collection_results\21\wav_clip\_Surprise_Round_3.wav,9,21,3,-411.34649658203125,126.90983581542969,12.802945137023926,10.672074317932129,-7.505486488342285,2.9267055988311768,12.905268669128418,17.471729278564453,-14.980874061584473,1.3941245079040527,7.054452896118164,7.973729610443115,-10.003725051879883,4130.491278289997,4835.227976131341,0.0815316397186775,0.010926900431513786,20.294124603271484,0.8290666666666666,118.72340425531915,1871.9759428246064,219.64228768671455,11.63260474394412,8.819509731829728,82.97872340425532,91.91489361702128,450.0,9327.0,0.0,2.0166232289247974,43.26633729384319,1.0,408.0,408.0,408.0,1,1,1
D:/Data_collection_results\22\wav_clip\_Anger_Round_1.wav,0,22,1,-355.0260925292969,109.08419036865234,15.081324577331543,6.422815322875977,-2.310140371322632,5.867169380187988,13.716289520263672,14.055183410644531,-14.105613708496094,1.2475330829620361,7.641200542449951,8.174997329711914,-3.5788381099700928,4476.316114064379,5096.737050846391,0.08135887199100927,0.047471143305301666,21.197956085205078,0.24826666666666666,120.0,580.6189703205209,236.8985246128841,13.088258640023184,8.013032850608408,1.3043478260869565,3.9130434782608696,450.0,2793.0,0.0,11.631877602401472,24.096036402705757,3.0,244.0,2.0,126.33333333333333,1,-1,2
D:/Data_collection_results\22\wav_clip\_Anger_Round_2.wav,0,22,2,-411.4299621582031,107.61566162109375,14.03344440460205,8.246387481689453,0.17667992413043976,5.224946975708008,13.710969924926758,12.333374977111816,-12.314407348632812,2.505216360092163,6.068392276763916,7.88801908493042,-4.062585830688477,4767.125652561606,5332.3072430716,0.09638286687935035,0.02494657039642334,24.322229385375977,0.16728888888888888,117.3913043478261,643.1921664994749,230.74226623787288,13.098375876313629,8.43637761242107,0.0,1.3043478260869565,450.0,1882.0,0.0,11.955146702817856,25.361233536629776,28.0,117.0,1.0,11.035714285714286,1,-1,2
D:/Data_collection_results\22\wav_clip\_Anger_Round_3.wav,0,22,3,-430.9388122558594,100.08238220214844,18.229129791259766,8.103788375854492,1.6256543397903442,4.700301647186279,13.152387619018555,10.717756271362305,-10.549028396606445,2.7074532508850098,5.98444128036499,7.364355087280273,-3.293137788772583,5019.877465942855,5553.1560149589195,0.10229548832656613,0.021989936009049416,21.823572158813477,0.2736,117.3913043478261,699.779099100189,282.082060039547,11.893013362094791,8.449187013397186,0.0,6.521739130434782,450.0,3078.0,0.0,11.075510796940058,26.45333814663452,16.0,175.0,1.0,22.1875,1,-1,2
D:/Data_collection_results\22\wav_clip\_Attention_Round_1.wav,1,22,1,-565.2799682617188,58.881629943847656,13.70255184173584,16.6730899810791,6.345057487487793,9.337132453918457,6.253209114074707,7.225183963775635,-1.4024927616119385,5.753294467926025,0.5369290113449097,7.929495811462402,-0.6313236355781555,7356.36232334967,6397.53565376256,0.20246338457076565,0.001141779008321464,33.84819412231445,0.03804444444444444,108.26086956521739,59.84816613652593,176.59476209516197,14.514894042383048,1.2839521192498333,0.0,0.0,450.0,428.0,0.0,0.8636002711339207,7.73615965040316,11.0,7.0,2.0,3.5454545454545454,0,0,0
D:/Data_collection_results\22\wav_clip\_Attention_Round_2.wav,1,22,2,-544.72021484375,64.37409973144531,11.584455490112305,15.811846733093262,5.9029860496521,9.880093574523926,8.062895774841309,7.335134506225586,-5.879502296447754,4.200977325439453,3.1633360385894775,9.765737533569336,-1.2552430629730225,7035.040854506303,6318.548658572637,0.1847158905524942,0.0021299594081938267,34.315616607666016,0.060444444444444446,105.65217391304348,92.12994095694181,229.40964949452146,17.227071856649918,2.1203606506192605,0.0,0.0,450.0,680.0,0.0,1.4622639682385978,9.598434297162314,20.0,5.0,3.0,3.55,0,0,0
D:/Data_collection_results\22\wav_clip\_Attention_Round_3.wav,1,22,3,-573.0442504882812,57.12621307373047,16.14800453186035,17.537071228027344,6.632226943969727,9.428866386413574,6.421948432922363,7.388787269592285,-0.11298488825559616,4.849900722503662,-1.4572951793670654,6.036084175109863,-0.6760772466659546,7546.735632283756,6479.680585681197,0.21177698122099767,0.0007385717472061515,38.2207145690918,0.026755555555555557,103.04347826086956,39.23965881453476,243.08058570550887,13.595842719639567,1.090592902984188,0.0,0.0,450.0,301.0,0.0,0.6679190471579355,6.264156672253238,6.0,7.0,3.0,4.5,0,0,0
D:/Data_collection_results\22\wav_clip\_Calmimg_Round_1.wav,2,22,1,-577.9927978515625,48.52898406982422,10.198817253112793,15.133562088012695,6.735200881958008,9.593790054321289,7.167619705200195,9.292624473571777,1.2797538042068481,6.851206302642822,0.14915886521339417,6.980289936065674,-0.6888773441314697,7968.352933148679,6412.595357420424,0.24932648908787702,0.0005399891524575651,50.36907196044922,0.6142222222222222,74.34782608695652,539.6437621138417,267.43054441586935,13.484597910511093,3.042358065300727,14.347826086956522,40.43478260869565,450.0,6910.0,0.0,0.5658952261063233,23.230233793783515,2.0,220.0,115.0,167.5,-1,1,4
D:/Data_collection_results\22\wav_clip\_Calmimg_Round_2.wav,2,22,2,-571.9675903320312,50.75271987915039,13.031743049621582,18.049423217773438,7.783420562744141,11.076282501220703,8.14273738861084,10.889015197753906,2.2606258392333984,6.889953136444092,1.5274885892868042,7.8027191162109375,-0.6673890352249146,7717.553351216105,6435.362722676197,0.21767770718532484,0.0007006765226833522,32.8011474609375,0.7670222222222223,79.56521739130434,618.9249041663516,231.76267163926093,13.778606543481946,5.09126517663627,37.82608695652174,43.04347826086956,450.0,8629.0,0.0,0.6286433620606179,24.878201385276057,2.0,332.0,42.0,187.0,-1,1,4
D:/Data_collection_results\22\wav_clip\_Calmimg_Round_3.wav,2,22,3,-576.8106689453125,49.1124382019043,12.902933120727539,17.323486328125,7.337037563323975,10.374530792236328,7.082161903381348,8.76122760772705,1.2799391746520996,6.125125408172607,0.07997403293848038,6.938925266265869,-1.0472557544708252,7912.502666265589,6438.612260925505,0.23677562173723898,0.0005981631693430245,43.05303955078125,0.7531555555555556,88.69565217391303,964.4703842184415,240.43166433755346,12.878389119491302,4.681772135415756,54.78260869565217,66.52173913043478,450.0,8473.0,0.0,0.7778444853297183,31.05592349646749,2.0,240.0,127.0,183.5,-1,1,4
D:/Data_collection_results\22\wav_clip\_Comfort_Round_1.wav,3,22,1,-573.7009887695312,47.7005615234375,11.817376136779785,17.077138900756836,6.993315696716309,10.621541976928711,6.589425086975098,9.510981559753418,0.8439734578132629,6.940951824188232,0.3056529462337494,7.167158603668213,-1.202308177947998,7919.986403330551,6382.157890466406,0.23850613127175174,0.0007730053621344268,43.91776657104492,0.16782222222222223,93.91304347826087,140.53790245746694,224.40157097972002,18.844130248500427,2.561816639817232,0.0,1.3043478260869565,450.0,1888.0,0.0,0.8287401956037571,11.854868301987455,17.0,92.0,1.0,12.411764705882353,-1,1,4
D:/Data_collection_results\22\wav_clip\_Comfort_Round_2.wav,3,22,2,-566.1690673828125,47.366207122802734,14.664121627807617,14.83922290802002,7.452106952667236,11.760830879211426,9.109633445739746,12.578070640563965,-2.6149415969848633,7.645646095275879,-0.05947542190551758,8.136054992675781,-2.077317237854004,8172.752155406856,6413.804262429137,0.2651429497172274,0.0006954261334612966,36.78239059448242,0.18986666666666666,87.3913043478261,152.47849556311698,246.07179930795849,14.58452065947486,2.5552509862106456,0.0,1.3043478260869565,450.0,2136.0,0.0,1.0834511474774864,12.34821831533266,11.0,55.0,1.0,26.09090909090909,-1,1,4
D:/Data_collection_results\22\wav_clip\_Comfort_Round_3.wav,3,22,3,-557.024658203125,56.23157501220703,19.25886344909668,18.411352157592773,5.890965938568115,10.247906684875488,7.778284549713135,9.991704940795898,-3.096226692199707,4.566738605499268,-0.06903403997421265,6.765918254852295,-2.5136101245880127,7552.381319295333,6424.726127476955,0.19784283914588166,0.0013283062726259232,27.15882110595703,0.124,91.30434782608697,50.76967561436673,284.02719959778784,13.314630467571645,1.4456958858492837,0.0,0.0,450.0,1395.0,0.0,0.8345502081921178,7.125284247969812,11.0,35.0,5.0,11.909090909090908,-1,1,4
D:/Data_collection_results\22\wav_clip\_Confusion_Round_1.wav,4,22,1,-580.9134521484375,49.85737991333008,10.654226303100586,15.732329368591309,6.969175815582275,9.94893741607666,6.444602966308594,7.93660831451416,1.5158072710037231,6.429123878479004,0.04935663193464279,6.626770496368408,-0.7095481157302856,7890.104079501349,6437.815695799983,0.24535396425464037,0.0004750241350848228,52.453548431396484,0.2897777777777778,109.56521739130434,495.02997051039705,232.12953135768436,13.385653572249026,7.07963903218362,0.0,9.130434782608695,450.0,3260.0,0.0,1.2117362254284885,22.249268988225143,1.0,406.0,406.0,406.0,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Confusion_Round_2.wav,4,22,2,-574.0955200195312,53.27683639526367,14.045186996459961,17.805038452148438,8.578042984008789,12.125387191772461,8.223851203918457,9.513413429260254,0.1265828013420105,6.6906938552856445,0.7396424412727356,7.740740776062012,-0.6777637600898743,7683.819175335172,6445.641749775259,0.22241947324535963,0.0005901256226934493,35.75838088989258,0.26737777777777777,110.8695652173913,483.605912989708,245.92322916790863,12.720315238515376,6.831966504007737,0.0,7.826086956521739,450.0,3008.0,0.0,1.5770698169846036,21.99104165313021,4.0,250.0,1.0,94.75,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Confusion_Round_3.wav,4,22,3,-551.9218139648438,61.39688491821289,16.83538055419922,13.33497428894043,2.8021984100341797,10.17393684387207,7.900200366973877,9.863569259643555,-7.03676700592041,3.4836952686309814,-0.3932585120201111,7.719172954559326,-2.823009729385376,7426.559375495823,6398.832054868626,0.22038591212296985,0.0008374085882678628,31.107568740844727,0.23608888888888888,99.1304347826087,267.2272547918505,239.32257563467545,15.133838427420049,4.193033844367242,0.0,3.9130434782608696,450.0,2656.0,0.0,2.261954100900552,16.347087043013214,6.0,190.0,6.0,59.5,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Disgust_Round_1.wav,5,22,1,-518.4900512695312,80.1087417602539,21.45307731628418,15.182106971740723,2.8728151321411133,9.670757293701172,8.21977424621582,8.8245210647583,-7.49592399597168,2.0744128227233887,-0.9488181471824646,6.509418487548828,-3.860153913497925,6359.378583855485,6221.657765165562,0.15308580155162413,0.00538475951179862,27.605215072631836,0.05057777777777778,114.78260869565217,145.13835844234404,249.86486185383248,10.402907754010696,2.42624018206364,0.0,0.0,450.0,569.0,0.0,1.5101384719666893,12.047338230594509,15.0,6.0,2.0,3.8,1,-1,2
D:/Data_collection_results\22\wav_clip\_Disgust_Round_2.wav,5,22,2,-459.1967468261719,96.04132843017578,19.379531860351562,13.664666175842285,0.5272623896598816,8.475215911865234,11.600105285644531,13.540979385375977,-10.808164596557617,2.9724810123443604,1.3880587816238403,7.5761308670043945,-6.958077430725098,5470.558317706151,5855.755165307511,0.10949055611948956,0.011151359416544437,20.296049118041992,0.0736,117.3913043478261,221.6586105574459,255.70523969599535,11.9428895059924,4.046283182541476,0.0,0.0,450.0,828.0,0.0,3.4590490946063723,14.888203738444941,34.0,4.0,1.0,2.588235294117647,1,-1,2
D:/Data_collection_results\22\wav_clip\_Disgust_Round_3.wav,5,22,3,-518.4901123046875,80.03105163574219,18.43892478942871,14.07949447631836,3.891777753829956,9.094709396362305,8.191603660583496,9.257274627685547,-6.362782955169678,3.591963529586792,0.21916911005973816,7.1854071617126465,-3.7970471382141113,6405.852057561121,6148.952225209886,0.156756407700116,0.005184571724385023,28.596969604492188,0.11857777777777778,113.47826086956522,361.78677547069947,258.25115101289134,14.634019755566715,4.594656523304934,0.0,0.0,450.0,1334.0,0.0,3.1862109034569577,19.02069334884245,20.0,10.0,1.0,5.4,1,-1,2
D:/Data_collection_results\22\wav_clip\_Fear_Round_1.wav,6,22,1,-514.355224609375,17.613954544067383,19.97633171081543,15.705012321472168,5.969148635864258,16.52388572692871,11.336197853088379,20.08408546447754,-12.82353687286377,11.661867141723633,3.6083357334136963,12.65588665008545,-8.691871643066406,9806.504237704921,5874.6435580100515,0.383807188950116,0.002257624175399542,24.37788963317871,0.31751111111111113,103.04347826086956,345.3469332190716,236.5737723410122,13.36659313664051,9.671733793128006,0.0,9.130434782608695,450.0,3572.0,0.0,7.366631161034183,18.58351240263992,2.0,301.0,104.0,202.5,1,-1,2
D:/Data_collection_results\22\wav_clip\_Fear_Round_2.wav,6,22,2,-527.4684448242188,36.454078674316406,23.700193405151367,19.245458602905273,6.159714221954346,14.22057056427002,7.172335147857666,18.418827056884766,-8.57991886138916,12.016644477844238,6.65517520904541,13.612956047058105,-6.7299418449401855,8799.813919199747,6185.4044805854155,0.30460819678074247,0.0017656689742580056,22.833070755004883,0.4912888888888889,105.65217391304348,541.138104646923,235.83645929316648,14.09707814404185,12.261369736527207,3.9130434782608696,23.47826086956522,450.0,5527.0,0.0,7.985978502953422,23.262375301050472,4.0,193.0,8.0,91.25,1,-1,2
D:/Data_collection_results\22\wav_clip\_Fear_Round_3.wav,6,22,3,-529.0591430664062,34.97093963623047,23.60094451904297,19.803661346435547,6.878335475921631,16.373048782348633,9.074000358581543,18.853778839111328,-9.642848014831543,10.273726463317871,6.255992889404297,13.653017044067383,-4.865992069244385,8688.065198354025,6205.871054007986,0.2832812953161253,0.0020119082182645798,24.753950119018555,0.47875555555555555,103.04347826086956,410.1526203873136,248.81799630236858,14.146073882861826,10.857882227621099,2.608695652173913,19.565217391304348,450.0,5386.0,0.0,7.699312481843711,20.252225072502863,2.0,390.0,4.0,197.0,1,-1,2
D:/Data_collection_results\22\wav_clip\_Happiness_Round_1.wav,7,22,1,-564.460693359375,49.155452728271484,16.341815948486328,19.207666397094727,9.662915229797363,13.271468162536621,8.515430450439453,13.77830696105957,-0.8556031584739685,9.555378913879395,1.2760648727416992,9.736266136169434,-1.741693139076233,7751.884506089103,6398.521064215249,0.22810551406612528,0.001300718286074698,30.581750869750977,0.07742222222222223,105.65217391304348,54.507064566267594,214.68516405135523,10.682524964336663,2.1996679558442405,0.0,0.0,450.0,871.0,0.0,1.9544882347245085,7.382889987414657,44.0,9.0,1.0,2.75,1,1,1
D:/Data_collection_results\22\wav_clip\_Happiness_Round_2.wav,7,22,2,-550.110595703125,34.73770523071289,19.55455207824707,17.550273895263672,6.980834007263184,11.298112869262695,6.796997547149658,15.076638221740723,-5.386441230773926,10.764630317687988,3.015960454940796,10.535099983215332,-5.440047740936279,8929.68534909061,6162.29707697618,0.3210001722012761,0.001299235038459301,28.343978881835938,0.16684444444444443,97.82608695652173,120.74841163116992,239.51018224166697,12.107676812187215,4.203402244164946,0.0,0.0,450.0,1877.0,0.0,3.6019754042800427,10.988558214396004,22.0,42.0,1.0,11.363636363636363,1,1,1
D:/Data_collection_results\22\wav_clip\_Happiness_Round_3.wav,7,22,3,-547.545166015625,63.289852142333984,20.153932571411133,19.22755241394043,8.481815338134766,13.30990982055664,10.067081451416016,11.133576393127441,-3.4409430027008057,5.420841217041016,0.26745036244392395,8.865306854248047,-1.68230140209198,7035.655126806867,6424.009421683339,0.1704549059237239,0.0024998050648719072,22.715726852416992,0.06853333333333333,105.65217391304348,99.00149069859272,223.1063078486972,10.636884061847947,2.8767282785528288,0.0,0.0,450.0,771.0,0.0,2.6554081533843323,9.94994928120705,30.0,3.0,1.0,2.066666666666667,1,1,1
D:/Data_collection_results\22\wav_clip\_Sadness_Round_1.wav,8,22,1,-578.7030639648438,49.43943786621094,9.261556625366211,14.919782638549805,6.2999677658081055,9.841409683227539,5.949337482452393,8.11910629272461,0.4127312898635864,6.643889904022217,0.4456678032875061,7.39672327041626,0.05734286457300186,7882.255340513287,6391.736847433728,0.2501971251450116,0.0005025449208915234,54.78535461425781,0.25422222222222224,95.21739130434783,239.47641360722537,259.8311657238562,11.011125732743151,4.110956000371149,0.0,5.217391304347826,450.0,2860.0,0.0,0.7908589135276459,15.475025480018616,4.0,129.0,31.0,76.25,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Sadness_Round_2.wav,8,22,2,-579.1211547851562,51.461219787597656,13.260924339294434,17.946517944335938,9.166496276855469,11.986075401306152,7.882845401763916,9.561413764953613,2.7126386165618896,7.9404706954956055,0.8550962209701538,7.274195194244385,-0.30685532093048096,7734.346003264908,6463.069567707642,0.2230793893198956,0.0005845189443789423,41.21244812011719,0.26115555555555553,93.91304347826087,221.10658418315478,247.46475521491521,13.360588206331752,3.3188491835275773,0.0,6.521739130434782,450.0,2938.0,0.0,1.085542752009296,14.869653129214372,6.0,74.0,16.0,47.333333333333336,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Sadness_Round_3.wav,8,22,3,-577.5645751953125,52.900638580322266,15.076960563659668,18.163530349731445,9.280378341674805,12.285813331604004,7.899538516998291,9.758943557739258,2.16827130317688,7.412086486816406,0.40999138355255127,7.480531692504883,0.08197519928216934,7656.124438612099,6471.272659441704,0.21804816650957076,0.0006416162941604853,36.3324089050293,0.24275555555555556,90.0,283.0316747036337,251.46962862262868,14.705833281838967,3.5996591461742744,0.0,3.9130434782608696,450.0,2731.0,0.0,1.0620703011523194,16.823545247766113,6.0,70.0,6.0,43.166666666666664,-1,-1,3
D:/Data_collection_results\22\wav_clip\_Surprise_Round_1.wav,9,22,1,-551.1428833007812,40.27633285522461,14.104467391967773,16.02049446105957,7.814065456390381,11.042171478271484,7.846926689147949,14.084988594055176,-5.645190238952637,9.71938419342041,4.636670112609863,11.215766906738281,-4.654176712036133,8485.277220308559,6262.954807570304,0.2811791935542343,0.001145520363934338,30.066211700439453,0.1424888888888889,106.95652173913044,207.2070102381853,229.24422547149817,15.99586776859504,4.862875364562967,0.0,0.0,450.0,1603.0,0.0,3.545966882928246,14.394686875308725,14.0,31.0,1.0,17.5,1,1,1
D:/Data_collection_results\22\wav_clip\_Surprise_Round_2.wav,9,22,2,-526.8372192382812,29.64033317565918,25.242359161376953,19.4862003326416,7.062510013580322,15.96982192993164,10.642138481140137,19.285079956054688,-7.69950008392334,10.556777000427246,5.67983341217041,14.267607688903809,-5.048003196716309,8993.60319321262,6189.103852482028,0.29238303908062646,0.0020568179897964,17.159523010253906,0.32364444444444446,100.43478260869566,244.05191547994116,256.36027942612486,12.193134530158492,7.615488985348745,0.0,9.130434782608695,450.0,3641.0,0.0,6.163261353732933,15.62216103744745,6.0,108.0,4.0,54.833333333333336,1,1,1
D:/Data_collection_results\22\wav_clip\_Surprise_Round_3.wav,9,22,3,-505.400634765625,42.95066833496094,34.296348571777344,23.05295181274414,7.965463638305664,18.492328643798828,14.590288162231445,21.71048355102539,-9.874939918518066,9.016053199768066,3.165261745452881,11.360391616821289,-7.66952657699585,8157.76548697292,6366.916360243092,0.23012094873839908,0.004338783677667379,16.437543869018555,0.3656888888888889,99.1304347826087,253.16656260113422,254.703542875695,12.172219742164145,8.449877154653251,0.0,10.434782608695652,450.0,4114.0,0.0,6.90949937058197,15.911208709621473,5.0,124.0,4.0,72.6,1,1,1
D:/Data_collection_results\23\wav_clip\_Anger_Round_1.wav,0,23,1,-526.7982788085938,77.35952758789062,17.597030639648438,12.309276580810547,3.8716301918029785,8.975433349609375,8.974010467529297,11.008935928344727,-4.99807596206665,3.916940927505493,2.1453471183776855,6.784962177276611,-2.54243540763855,6494.407062338227,6232.039345255206,0.1592873132975638,0.00492140743881464,27.555648803710938,0.04106666666666667,113.61702127659574,126.08413210603089,259.82044887780546,15.148877805486283,2.1056161529985675,0.0,0.0,450.0,462.0,0.0,1.5860493768658486,11.22871907681508,10.0,9.0,1.0,4.5,1,-1,2
D:/Data_collection_results\23\wav_clip\_Anger_Round_2.wav,0,23,2,-472.0003967285156,100.56356811523438,15.748749732971191,7.956828594207764,-0.6017639636993408,5.572707653045654,12.047831535339355,10.307221412658691,-9.846231460571289,0.05847633630037308,3.989522933959961,6.322775363922119,-4.390954494476318,5184.9380659114595,5799.079190388506,0.10130193227958237,0.013603253290057182,19.934459686279297,0.02666666666666667,118.72340425531915,111.14642830763039,231.27989617452565,12.901551202027067,2.0406908195694182,0.0,1.2765957446808511,450.0,300.0,0.0,2.045623844950955,10.542600642518448,17.0,3.0,1.0,1.8235294117647058,1,-1,2
